,temperature,summary,windSpeed,visibility,apparentTemperature
2017-10-06 07:00:00-07:00,55.72,Clear,1.74,10.0,55.72
2017-10-06 08:00:00-07:00,56.86,Clear,1.03,10.0,56.86
2017-10-06 09:00:00-07:00,61.75,Clear,0.75,10.0,61.75
2017-10-06 10:00:00-07:00,66.06,Clear,0.6,10.0,66.06
2017-10-06 11:00:00-07:00,71.2,Clear,0.58,10.0,71.2
2017-10-06 12:00:00-07:00,75.75,Clear,0.74,10.0,75.75
2017-10-06 13:00:00-07:00,77.86,Clear,0.62,10.0,77.86
2017-10-06 14:00:00-07:00,80.9,Clear,1.62,10.0,80.9
2017-10-06 15:00:00-07:00,82.19,Clear,2.83,10.0,82.19
2017-10-06 16:00:00-07:00,82.12,Clear,3.43,10.0,82.12
2017-10-06 17:00:00-07:00,80.26,Clear,4.02,10.0,80.26
2017-10-06 18:00:00-07:00,78.1,Clear,4.36,10.0,78.1
2017-10-06 19:00:00-07:00,72.74,Clear,2.08,10.0,72.74
2017-10-06 20:00:00-07:00,68.34,Clear,2.13,10.0,68.34
2017-10-06 21:00:00-07:00,66.01,Clear,1.61,10.0,66.01
2017-10-06 22:00:00-07:00,63.83,Clear,0.95,10.0,63.83
2017-10-06 23:00:00-07:00,62.08,Clear,0.77,10.0,62.08
2017-10-07 00:00:00-07:00,60.91,Clear,1.21,10.0,60.91
2017-10-07 01:00:00-07:00,59.54,Clear,0.97,10.0,59.54
2017-10-07 02:00:00-07:00,58.79,Clear,1.1,10.0,58.79
2017-10-07 03:00:00-07:00,58.48,Clear,1.52,10.0,58.48
2017-10-07 04:00:00-07:00,57.38,Clear,0.59,10.0,57.38
2017-10-07 05:00:00-07:00,56.59,Clear,0.53,10.0,56.59
2017-10-07 06:00:00-07:00,55.47,Clear,0.95,10.0,55.47
2017-10-07 07:00:00-07:00,54.34,Clear,1.36,10.0,54.34
2017-10-07 08:00:00-07:00,56.86,Clear,1.35,10.0,56.86
2017-10-07 09:00:00-07:00,61.05,Clear,1.91,10.0,61.05
2017-10-07 10:00:00-07:00,65.26,Clear,1.57,10.0,65.26
2017-10-07 11:00:00-07:00,69.44,Clear,2.28,10.0,69.44
2017-10-07 12:00:00-07:00,72.92,Clear,2.65,9.94,72.92
2017-10-07 13:00:00-07:00,76.39,Clear,2.8,10.0,76.39
2017-10-07 14:00:00-07:00,77.93,Clear,3.42,10.0,77.93
2017-10-07 15:00:00-07:00,78.52,Clear,3.79,9.94,78.52
2017-10-07 16:00:00-07:00,75.54,Clear,4.39,10.0,75.54
2017-10-07 17:00:00-07:00,73.89,Clear,5.53,10.0,73.89
2017-10-07 18:00:00-07:00,71.09,Clear,4.45,10.0,71.09
2017-10-07 19:00:00-07:00,66.58,Clear,3.93,10.0,66.58
2017-10-07 20:00:00-07:00,63.88,Clear,3.77,10.0,63.88
2017-10-07 21:00:00-07:00,61.9,Clear,2.49,10.0,61.9
2017-10-07 22:00:00-07:00,60.41,Clear,2.29,10.0,60.41
2017-10-07 23:00:00-07:00,59.35,Clear,1.61,9.55,59.35
2017-10-08 00:00:00-07:00,58.51,Clear,1.88,9.08,58.51
2017-10-08 01:00:00-07:00,57.6,Clear,1.46,8.73,57.6
2017-10-08 02:00:00-07:00,56.89,Clear,1.45,8.64,56.89
2017-10-08 03:00:00-07:00,56.34,Clear,1.46,9.23,56.34
2017-10-08 04:00:00-07:00,55.72,Clear,0.42,9.33,55.72
2017-10-08 05:00:00-07:00,54.94,Clear,0.98,10.0,54.94
2017-10-08 06:00:00-07:00,54.61,Clear,0.88,10.0,54.61
2017-10-08 07:00:00-07:00,54.32,Clear,0.31,9.85,54.32
2017-10-08 08:00:00-07:00,54.71,Clear,0.62,9.45,54.71
2017-10-08 09:00:00-07:00,59.1,Clear,0.51,9.36,59.1
2017-10-08 10:00:00-07:00,62.86,Clear,1.0,9.21,62.86
2017-10-08 11:00:00-07:00,66.81,Clear,2.27,10.0,66.81
2017-10-08 12:00:00-07:00,71.13,Clear,2.55,10.0,71.13
2017-10-08 13:00:00-07:00,74.44,Clear,3.34,10.0,74.44
2017-10-08 14:00:00-07:00,76.85,Clear,3.82,10.0,76.85
2017-10-08 15:00:00-07:00,77.58,Clear,3.26,10.0,77.58
2017-10-08 16:00:00-07:00,77.33,Clear,2.71,10.0,77.33
2017-10-08 17:00:00-07:00,76.68,Clear,2.76,10.0,76.68
2017-10-08 18:00:00-07:00,76.1,Clear,3.0,10.0,76.1
2017-10-08 19:00:00-07:00,73.01,Clear,3.14,10.0,73.01
2017-10-08 20:00:00-07:00,70.45,Clear,3.0,10.0,70.45
2017-10-08 21:00:00-07:00,69.57,Clear,3.86,10.0,69.57
2017-10-08 22:00:00-07:00,69.66,Clear,6.06,10.0,69.66
2017-10-08 23:00:00-07:00,69.83,Clear,6.96,9.65,69.83
2017-10-09 00:00:00-07:00,69.49,Clear,7.02,8.89,69.49
2017-10-09 01:00:00-07:00,69.42,Partly Cloudy,7.34,10.0,69.42
2017-10-09 02:00:00-07:00,69.01,Partly Cloudy,8.48,9.7,69.01
2017-10-09 03:00:00-07:00,68.35,Clear,7.75,9.82,68.35
2017-10-09 04:00:00-07:00,67.37,Partly Cloudy,5.92,8.3,67.37
2017-10-09 05:00:00-07:00,66.17,Partly Cloudy,4.43,8.89,66.17
2017-10-09 06:00:00-07:00,64.99,Partly Cloudy,2.97,9.93,64.99
2017-10-09 07:00:00-07:00,63.48,Partly Cloudy,2.69,10.0,63.48
2017-10-09 08:00:00-07:00,63.64,Clear,2.5,9.38,63.64
2017-10-09 09:00:00-07:00,66.39,Clear,2.7,9.36,66.39
2017-10-09 10:00:00-07:00,69.49,Clear,3.74,9.85,69.49
2017-10-09 11:00:00-07:00,71.79,Clear,3.07,9.93,71.79
2017-10-09 12:00:00-07:00,74.57,Clear,4.22,9.77,74.57
2017-10-09 13:00:00-07:00,76.06,Clear,2.79,9.84,76.06
2017-10-09 14:00:00-07:00,77.13,Clear,1.02,10.0,77.13
2017-10-09 15:00:00-07:00,77.78,Clear,1.12,10.0,77.78
2017-10-09 16:00:00-07:00,76.77,Clear,3.38,10.0,76.77
2017-10-09 17:00:00-07:00,74.64,Clear,3.91,10.0,74.64
2017-10-09 18:00:00-07:00,71.73,Clear,1.96,10.0,71.73
2017-10-09 19:00:00-07:00,68.6,Clear,1.43,10.0,68.6
2017-10-09 20:00:00-07:00,66.69,Clear,0.7,10.0,66.69
2017-10-09 21:00:00-07:00,65.27,Partly Cloudy,0.43,10.0,65.27
2017-10-09 22:00:00-07:00,64.02,Clear,0.38,10.0,64.02
2017-10-09 23:00:00-07:00,62.86,Partly Cloudy,0.35,10.0,62.86
2017-10-10 00:00:00-07:00,61.92,Clear,0.61,10.0,61.92
2017-10-10 01:00:00-07:00,60.9,Clear,0.8,10.0,60.9
2017-10-10 02:00:00-07:00,60.17,Clear,1.36,8.99,60.17
2017-10-10 03:00:00-07:00,59.4,Clear,1.48,10.0,59.4
2017-10-10 04:00:00-07:00,58.98,Partly Cloudy,1.53,10.0,58.98
2017-10-10 05:00:00-07:00,57.99,Mostly Cloudy,1.28,10.0,57.99
2017-10-10 06:00:00-07:00,57.12,Partly Cloudy,1.12,9.75,57.12
2017-10-10 07:00:00-07:00,56.64,Partly Cloudy,0.91,9.55,56.64
2017-10-10 08:00:00-07:00,56.9,Clear,0.95,9.66,56.9
2017-10-10 09:00:00-07:00,60.76,Clear,1.1,8.44,60.76
2017-10-10 10:00:00-07:00,64.42,Clear,1.04,8.82,64.42
2017-10-10 11:00:00-07:00,68.34,Clear,1.0,8.7,68.34
2017-10-10 12:00:00-07:00,71.78,Partly Cloudy,1.13,5.39,71.78
2017-10-10 13:00:00-07:00,74.27,Clear,1.66,5.29,74.27
2017-10-10 14:00:00-07:00,75.02,Clear,3.23,7.94,75.02
2017-10-10 15:00:00-07:00,73.68,Partly Cloudy,4.02,8.2,73.68
2017-10-10 16:00:00-07:00,70.7,Partly Cloudy,3.89,7.06,70.7
2017-10-10 17:00:00-07:00,68.89,Partly Cloudy,3.74,7.93,68.89
2017-10-10 18:00:00-07:00,65.84,Mostly Cloudy,4.03,7.78,65.84
2017-10-10 19:00:00-07:00,62.61,Partly Cloudy,4.56,7.99,62.61
2017-10-10 20:00:00-07:00,59.57,Clear,3.68,8.96,59.57
2017-10-10 21:00:00-07:00,57.71,Partly Cloudy,2.7,10.0,57.71
2017-10-10 22:00:00-07:00,56.24,Partly Cloudy,2.88,10.0,56.24
2017-10-10 23:00:00-07:00,55.19,Partly Cloudy,2.09,9.25,55.19
2017-10-11 00:00:00-07:00,54.88,Partly Cloudy,2.68,9.11,54.88
2017-10-11 01:00:00-07:00,54.31,Partly Cloudy,1.8,8.46,54.31
2017-10-11 02:00:00-07:00,53.84,Partly Cloudy,2.28,9.55,53.84
2017-10-11 03:00:00-07:00,53.48,Partly Cloudy,2.57,9.46,53.48
2017-10-11 04:00:00-07:00,53.17,Partly Cloudy,2.69,8.87,53.17
2017-10-11 05:00:00-07:00,52.84,Partly Cloudy,2.34,8.01,52.84
2017-10-11 06:00:00-07:00,52.68,Partly Cloudy,1.76,9.15,52.68
2017-10-11 07:00:00-07:00,52.33,Mostly Cloudy,2.1,7.92,52.33
2017-10-11 08:00:00-07:00,52.52,Mostly Cloudy,1.5,6.1,52.52
2017-10-11 09:00:00-07:00,54.73,Mostly Cloudy,1.11,6.05,54.73
2017-10-11 10:00:00-07:00,57.17,Mostly Cloudy,1.63,6.41,57.17
2017-10-11 11:00:00-07:00,59.61,Mostly Cloudy,2.33,5.3,59.61
2017-10-11 12:00:00-07:00,61.51,Mostly Cloudy,2.65,3.99,61.51
2017-10-11 13:00:00-07:00,63.86,Mostly Cloudy,2.97,3.39,63.86
2017-10-11 14:00:00-07:00,65.57,Mostly Cloudy,2.7,4.6,65.57
2017-10-11 15:00:00-07:00,66.79,Mostly Cloudy,2.83,5.28,66.79
2017-10-11 16:00:00-07:00,67.12,Mostly Cloudy,3.75,7.26,67.12
2017-10-11 17:00:00-07:00,66.13,Mostly Cloudy,4.28,8.16,66.13
2017-10-11 18:00:00-07:00,64.27,Mostly Cloudy,3.57,9.28,64.27
2017-10-11 19:00:00-07:00,61.42,Overcast,3.2,9.83,61.42
2017-10-11 20:00:00-07:00,59.98,Mostly Cloudy,2.54,9.48,59.98
2017-10-11 21:00:00-07:00,59.05,Mostly Cloudy,2.78,9.16,59.05
2017-10-11 22:00:00-07:00,58.1,Mostly Cloudy,2.76,9.63,58.1
2017-10-11 23:00:00-07:00,57.78,Mostly Cloudy,2.85,9.82,57.78
2017-10-12 00:00:00-07:00,56.96,Mostly Cloudy,3.42,8.61,56.96
2017-10-12 01:00:00-07:00,56.16,Mostly Cloudy,3.29,8.51,56.16
2017-10-12 02:00:00-07:00,55.75,Partly Cloudy,3.91,8.99,55.75
2017-10-12 03:00:00-07:00,54.81,Mostly Cloudy,3.57,6.3,54.81
2017-10-12 04:00:00-07:00,54.13,Partly Cloudy,3.37,7.2,54.13
2017-10-12 05:00:00-07:00,53.43,Partly Cloudy,3.87,6.31,53.43
2017-10-12 06:00:00-07:00,52.61,Partly Cloudy,3.84,7.18,52.61
2017-10-12 07:00:00-07:00,52.11,Clear,3.63,6.71,52.11
2017-10-12 08:00:00-07:00,52.82,Clear,3.26,4.25,52.82
2017-10-12 09:00:00-07:00,56.24,Clear,3.08,5.34,56.24
2017-10-12 10:00:00-07:00,59.14,Clear,3.4,6.14,59.14
2017-10-12 11:00:00-07:00,62.24,Clear,3.33,5.64,62.24
2017-10-12 12:00:00-07:00,65.27,Clear,3.0,6.29,65.27
2017-10-12 13:00:00-07:00,67.19,Clear,3.02,5.82,67.19
2017-10-12 14:00:00-07:00,68.58,Partly Cloudy,3.47,5.34,68.58
2017-10-12 15:00:00-07:00,69.06,Partly Cloudy,3.85,5.11,69.06
2017-10-12 16:00:00-07:00,68.13,Partly Cloudy,3.9,5.23,68.13
2017-10-12 17:00:00-07:00,66.82,Clear,4.53,7.14,66.82
2017-10-12 18:00:00-07:00,64.49,Partly Cloudy,2.28,8.42,64.49
2017-10-12 19:00:00-07:00,61.33,Mostly Cloudy,1.58,9.12,61.33
2017-10-12 20:00:00-07:00,59.39,Mostly Cloudy,1.38,8.92,59.39
2017-10-12 21:00:00-07:00,58.29,Clear,1.0,7.21,58.29
2017-10-12 22:00:00-07:00,56.76,Partly Cloudy,1.25,8.77,56.76
2017-10-12 23:00:00-07:00,55.82,Mostly Cloudy,1.21,8.54,55.82
2017-10-13 00:00:00-07:00,55.43,Partly Cloudy,1.0,6.56,55.43
2017-10-13 01:00:00-07:00,54.23,Mostly Cloudy,0.65,8.04,54.23
2017-10-13 02:00:00-07:00,53.66,Mostly Cloudy,0.48,7.73,53.66
2017-10-13 03:00:00-07:00,53.27,Mostly Cloudy,0.31,7.88,53.27
2017-10-13 04:00:00-07:00,52.47,Mostly Cloudy,0.46,6.33,52.47
2017-10-13 05:00:00-07:00,52.35,Clear,0.67,6.0,52.35
2017-10-13 06:00:00-07:00,51.85,Clear,0.64,9.1,51.85
2017-10-13 07:00:00-07:00,51.45,Clear,0.94,6.03,51.45
2017-10-13 08:00:00-07:00,51.73,Clear,1.72,7.16,51.73
2017-10-13 09:00:00-07:00,55.64,Clear,2.11,5.85,55.64
2017-10-13 10:00:00-07:00,59.08,Clear,2.23,5.65,59.08
2017-10-13 11:00:00-07:00,62.76,Clear,2.88,4.86,62.76
2017-10-13 12:00:00-07:00,66.48,Clear,2.48,4.67,66.48
2017-10-13 13:00:00-07:00,69.09,Clear,2.73,5.76,69.09
2017-10-13 14:00:00-07:00,70.89,Clear,3.27,6.88,70.89
2017-10-13 15:00:00-07:00,72.06,Clear,4.08,7.28,72.06
2017-10-13 16:00:00-07:00,72.35,Clear,4.41,6.7,72.35
2017-10-13 17:00:00-07:00,70.44,Partly Cloudy,3.82,4.82,70.44
2017-10-13 18:00:00-07:00,67.81,Partly Cloudy,2.94,5.25,67.81
2017-10-13 19:00:00-07:00,64.47,Partly Cloudy,2.66,7.98,64.47
2017-10-13 20:00:00-07:00,62.09,Partly Cloudy,1.93,8.95,62.09
2017-10-13 21:00:00-07:00,60.6,Mostly Cloudy,1.87,8.08,60.6
2017-10-13 22:00:00-07:00,58.85,Mostly Cloudy,1.36,8.46,58.85
2017-10-13 23:00:00-07:00,57.78,Mostly Cloudy,0.9,8.45,57.78
2017-10-14 00:00:00-07:00,56.7,Partly Cloudy,1.34,7.33,56.7
2017-10-14 01:00:00-07:00,56.68,Partly Cloudy,1.16,7.23,56.68
2017-10-14 02:00:00-07:00,56.11,Partly Cloudy,2.14,6.43,56.11
2017-10-14 03:00:00-07:00,56.12,Partly Cloudy,1.92,7.46,56.12
2017-10-14 04:00:00-07:00,55.99,Partly Cloudy,1.07,6.12,55.99
2017-10-14 05:00:00-07:00,56.26,Partly Cloudy,1.17,8.16,56.26
2017-10-14 06:00:00-07:00,56.38,Clear,1.55,5.2,56.38
2017-10-14 07:00:00-07:00,56.78,Clear,1.95,8.73,56.78
2017-10-14 08:00:00-07:00,57.62,Clear,1.51,7.16,57.62
2017-10-14 09:00:00-07:00,61.4,Clear,2.39,9.45,61.4
2017-10-14 10:00:00-07:00,65.32,Clear,3.78,10.0,65.32
2017-10-14 11:00:00-07:00,67.75,Clear,2.34,10.0,67.75
2017-10-14 12:00:00-07:00,70.97,Clear,2.13,10.0,70.97
2017-10-14 13:00:00-07:00,72.79,Clear,1.68,10.0,72.79
2017-10-14 14:00:00-07:00,74.17,Clear,1.55,10.0,74.17
2017-10-14 15:00:00-07:00,75.1,Clear,1.41,10.0,75.1
2017-10-14 16:00:00-07:00,75.81,Clear,2.0,10.0,75.81
2017-10-14 17:00:00-07:00,75.8,Clear,2.42,10.0,75.8
2017-10-14 18:00:00-07:00,73.9,Clear,3.51,10.0,73.9
2017-10-14 19:00:00-07:00,70.14,Clear,3.0,10.0,70.14
2017-10-14 20:00:00-07:00,68.05,Clear,2.05,10.0,68.05
2017-10-14 21:00:00-07:00,65.57,Clear,0.92,10.0,65.57
2017-10-14 22:00:00-07:00,63.76,Clear,1.04,10.0,63.76
2017-10-14 23:00:00-07:00,61.81,Clear,0.91,10.0,61.81
2017-10-15 00:00:00-07:00,61.11,Clear,1.82,10.0,61.11
2017-10-15 01:00:00-07:00,59.97,Clear,1.92,10.0,59.97
2017-10-15 02:00:00-07:00,58.9,Clear,1.81,10.0,58.9
2017-10-15 03:00:00-07:00,58.45,Clear,1.47,10.0,58.45
2017-10-15 04:00:00-07:00,58.52,Clear,1.41,10.0,58.52
2017-10-15 05:00:00-07:00,59.66,Clear,2.2,9.33,59.66
2017-10-15 06:00:00-07:00,59.79,Partly Cloudy,2.0,9.8,59.79
2017-10-15 07:00:00-07:00,60.59,Clear,2.82,10.0,60.59
2017-10-15 08:00:00-07:00,61.15,Clear,2.64,10.0,61.15
2017-10-15 09:00:00-07:00,64.2,Clear,2.95,10.0,64.2
2017-10-15 10:00:00-07:00,67.78,Clear,3.66,10.0,67.78
2017-10-15 11:00:00-07:00,70.76,Partly Cloudy,3.42,10.0,70.76
2017-10-15 12:00:00-07:00,73.49,Clear,2.66,10.0,73.49
2017-10-15 13:00:00-07:00,75.83,Clear,2.61,10.0,75.83
2017-10-15 14:00:00-07:00,77.66,Clear,1.27,10.0,77.66
2017-10-15 15:00:00-07:00,79.75,Clear,2.03,10.0,79.75
2017-10-15 16:00:00-07:00,80.05,Clear,1.86,10.0,80.05
2017-10-15 17:00:00-07:00,79.95,Clear,1.37,10.0,79.95
2017-10-15 18:00:00-07:00,77.46,Clear,1.45,10.0,77.46
2017-10-15 19:00:00-07:00,73.14,Clear,0.95,10.0,73.14
2017-10-15 20:00:00-07:00,70.17,Clear,0.88,10.0,70.17
2017-10-15 21:00:00-07:00,68.06,Clear,1.05,10.0,68.06
2017-10-15 22:00:00-07:00,66.81,Clear,1.24,10.0,66.81
2017-10-15 23:00:00-07:00,65.35,Clear,1.8,10.0,65.35
2017-10-16 00:00:00-07:00,63.77,Clear,2.07,10.0,63.77
2017-10-16 01:00:00-07:00,62.7,Clear,1.75,10.0,62.7
2017-10-16 02:00:00-07:00,62.0,Clear,2.37,10.0,62.0
2017-10-16 03:00:00-07:00,60.7,Clear,2.08,10.0,60.7
2017-10-16 04:00:00-07:00,60.44,Partly Cloudy,1.74,9.8,60.44
2017-10-16 05:00:00-07:00,59.46,Clear,2.31,10.0,59.46
2017-10-16 06:00:00-07:00,59.0,Clear,2.04,9.64,59.0
2017-10-16 07:00:00-07:00,58.74,Clear,1.57,9.44,58.74
2017-10-16 08:00:00-07:00,60.52,Partly Cloudy,1.56,10.0,60.52
2017-10-16 09:00:00-07:00,62.99,Mostly Cloudy,1.47,10.0,62.99
2017-10-16 10:00:00-07:00,67.29,Clear,1.54,9.72,67.29
2017-10-16 11:00:00-07:00,71.56,Partly Cloudy,1.61,9.94,71.56
2017-10-16 12:00:00-07:00,74.29,Clear,1.9,10.0,74.29
2017-10-16 13:00:00-07:00,77.28,Clear,1.44,10.0,77.28
2017-10-16 14:00:00-07:00,79.45,Clear,1.26,10.0,79.45
2017-10-16 15:00:00-07:00,80.81,Clear,1.38,9.72,80.81
2017-10-16 16:00:00-07:00,82.01,Partly Cloudy,2.46,10.0,82.01
2017-10-16 17:00:00-07:00,81.07,Partly Cloudy,2.47,10.0,81.07
2017-10-16 18:00:00-07:00,79.31,Clear,1.94,10.0,79.31
2017-10-16 19:00:00-07:00,74.44,Partly Cloudy,1.75,10.0,74.44
2017-10-16 20:00:00-07:00,70.59,Partly Cloudy,0.9,10.0,70.59
2017-10-16 21:00:00-07:00,68.58,Partly Cloudy,1.38,10.0,68.58
2017-10-16 22:00:00-07:00,66.77,Partly Cloudy,1.16,6.73,66.77
2017-10-16 23:00:00-07:00,64.74,Clear,0.67,10.0,64.74
2017-10-17 00:00:00-07:00,63.86,Clear,0.71,10.0,63.86
2017-10-17 01:00:00-07:00,62.93,Clear,0.42,10.0,62.93
2017-10-17 02:00:00-07:00,62.15,Clear,0.87,10.0,62.15
2017-10-17 03:00:00-07:00,62.19,Clear,1.63,10.0,62.19
2017-10-17 04:00:00-07:00,60.84,Clear,1.65,9.79,60.84
2017-10-17 05:00:00-07:00,60.05,Clear,1.68,8.32,60.05
2017-10-17 06:00:00-07:00,59.44,Clear,1.37,9.79,59.44
2017-10-17 07:00:00-07:00,58.48,Partly Cloudy,1.77,8.88,58.48
2017-10-17 08:00:00-07:00,59.03,Partly Cloudy,1.66,7.44,59.03
2017-10-17 09:00:00-07:00,61.52,Partly Cloudy,2.2,8.42,61.52
2017-10-17 10:00:00-07:00,66.76,Partly Cloudy,0.84,7.35,66.76
2017-10-17 11:00:00-07:00,69.09,Mostly Cloudy,1.11,6.97,69.09
2017-10-17 12:00:00-07:00,71.27,Partly Cloudy,1.64,6.75,71.27
2017-10-17 13:00:00-07:00,73.3,Clear,1.2,6.64,73.3
2017-10-17 14:00:00-07:00,75.52,Partly Cloudy,1.64,7.53,75.52
2017-10-17 15:00:00-07:00,75.28,Partly Cloudy,1.4,4.87,75.28
2017-10-17 16:00:00-07:00,76.02,Partly Cloudy,2.09,5.57,76.02
2017-10-17 17:00:00-07:00,73.61,Partly Cloudy,3.15,7.88,73.61
2017-10-17 18:00:00-07:00,67.31,Partly Cloudy,2.53,9.34,67.31
2017-10-17 19:00:00-07:00,63.08,Partly Cloudy,1.75,9.55,63.08
2017-10-17 20:00:00-07:00,60.23,Partly Cloudy,2.19,9.92,60.23
2017-10-17 21:00:00-07:00,57.76,Clear,1.17,10.0,57.76
2017-10-17 22:00:00-07:00,56.05,Clear,2.63,10.0,56.05
2017-10-17 23:00:00-07:00,54.02,Clear,1.9,10.0,54.02
2017-10-18 00:00:00-07:00,53.43,Clear,1.59,9.3,53.43
2017-10-18 01:00:00-07:00,52.04,Clear,2.32,9.64,52.04
2017-10-18 02:00:00-07:00,51.41,Clear,1.7,8.79,51.41
2017-10-18 03:00:00-07:00,50.7,Partly Cloudy,1.24,8.96,50.7
2017-10-18 04:00:00-07:00,50.37,Clear,0.68,9.0,50.37
2017-10-18 05:00:00-07:00,49.63,Clear,0.76,9.35,49.63
2017-10-18 06:00:00-07:00,49.7,Partly Cloudy,0.52,9.15,49.7
2017-10-18 07:00:00-07:00,49.98,Partly Cloudy,0.68,9.45,49.98
2017-10-18 08:00:00-07:00,50.34,Mostly Cloudy,0.48,6.71,50.34
2017-10-18 09:00:00-07:00,52.1,Mostly Cloudy,0.56,4.43,52.1
2017-10-18 10:00:00-07:00,54.41,Mostly Cloudy,1.08,4.44,54.41
2017-10-18 11:00:00-07:00,57.5,Partly Cloudy,0.82,6.09,57.5
2017-10-18 12:00:00-07:00,61.15,Partly Cloudy,1.62,6.67,61.15
2017-10-18 13:00:00-07:00,64.14,Clear,1.84,7.55,64.14
2017-10-18 14:00:00-07:00,64.93,Clear,3.06,8.74,64.93
2017-10-18 15:00:00-07:00,64.7,Clear,4.12,9.79,64.7
2017-10-18 16:00:00-07:00,64.31,Clear,4.66,10.0,64.31
2017-10-18 17:00:00-07:00,61.36,Clear,5.5,10.0,61.36
2017-10-18 18:00:00-07:00,58.86,Clear,3.87,10.0,58.86
2017-10-18 19:00:00-07:00,56.64,Clear,3.72,10.0,56.64
2017-10-18 20:00:00-07:00,55.2,Partly Cloudy,2.99,10.0,55.2
2017-10-18 21:00:00-07:00,54.34,Partly Cloudy,2.61,10.0,54.34
2017-10-18 22:00:00-07:00,53.68,Mostly Cloudy,3.82,10.0,53.68
2017-10-18 23:00:00-07:00,53.72,Mostly Cloudy,4.69,9.7,53.72
2017-10-19 00:00:00-07:00,53.73,Mostly Cloudy,3.6,10.0,53.73
2017-10-19 01:00:00-07:00,53.72,Mostly Cloudy,3.16,10.0,53.72
2017-10-19 02:00:00-07:00,53.79,Mostly Cloudy,4.32,8.82,53.79
2017-10-19 03:00:00-07:00,54.11,Overcast,3.74,10.0,54.11
2017-10-19 04:00:00-07:00,54.42,Overcast,3.03,10.0,54.42
2017-10-19 05:00:00-07:00,54.69,Overcast,2.65,10.0,54.69
2017-10-19 06:00:00-07:00,54.83,Overcast,2.76,10.0,54.83
2017-10-19 07:00:00-07:00,54.86,Overcast,3.26,10.0,54.86
2017-10-19 08:00:00-07:00,55.02,Overcast,2.87,10.0,55.02
2017-10-19 09:00:00-07:00,55.92,Mostly Cloudy,2.85,10.0,55.92
2017-10-19 10:00:00-07:00,57.37,Overcast,3.72,10.0,57.37
2017-10-19 11:00:00-07:00,58.86,Overcast,3.64,10.0,58.86
2017-10-19 12:00:00-07:00,60.22,Overcast,3.66,10.0,60.22
2017-10-19 13:00:00-07:00,61.15,Overcast,4.39,10.0,61.15
2017-10-19 14:00:00-07:00,61.79,Mostly Cloudy,5.23,10.0,61.79
2017-10-19 15:00:00-07:00,62.1,Mostly Cloudy,5.18,10.0,62.1
2017-10-19 16:00:00-07:00,61.48,Mostly Cloudy,5.45,10.0,61.48
2017-10-19 17:00:00-07:00,61.34,Mostly Cloudy,5.19,10.0,61.34
2017-10-19 18:00:00-07:00,60.86,Mostly Cloudy,5.76,10.0,60.86
2017-10-19 19:00:00-07:00,60.05,Mostly Cloudy,5.78,8.25,60.05
2017-10-19 20:00:00-07:00,60.09,Mostly Cloudy,5.76,9.86,60.09
2017-10-19 21:00:00-07:00,60.54,Overcast,5.92,10.0,60.54
2017-10-19 22:00:00-07:00,61.12,Overcast,7.1,10.0,61.12
2017-10-19 23:00:00-07:00,61.24,Overcast,6.86,9.56,61.24
2017-10-20 00:00:00-07:00,56.45,Light Rain,7.5,4.74,56.45
2017-10-20 01:00:00-07:00,54.23,Rain,6.77,5.26,54.23
2017-10-20 02:00:00-07:00,53.73,Light Rain,3.8,9.86,53.73
2017-10-20 03:00:00-07:00,53.33,Mostly Cloudy,4.56,10.0,53.33
2017-10-20 04:00:00-07:00,53.14,Mostly Cloudy,3.62,10.0,53.14
2017-10-20 05:00:00-07:00,53.01,Mostly Cloudy,2.36,10.0,53.01
2017-10-20 06:00:00-07:00,52.52,Partly Cloudy,0.8,10.0,52.52
2017-10-20 07:00:00-07:00,52.39,Mostly Cloudy,1.02,9.85,52.39
2017-10-20 08:00:00-07:00,52.62,Mostly Cloudy,0.92,9.08,52.62
2017-10-20 09:00:00-07:00,54.05,Mostly Cloudy,1.25,9.94,54.05
2017-10-20 10:00:00-07:00,56.22,Partly Cloudy,1.79,10.0,56.22
2017-10-20 11:00:00-07:00,58.42,Partly Cloudy,3.65,10.0,58.42
2017-10-20 12:00:00-07:00,59.87,Mostly Cloudy,4.54,10.0,59.87
2017-10-20 13:00:00-07:00,60.4,Partly Cloudy,5.64,10.0,60.4
2017-10-20 14:00:00-07:00,61.49,Mostly Cloudy,6.57,10.0,61.49
2017-10-20 15:00:00-07:00,61.78,Mostly Cloudy,6.3,10.0,61.78
2017-10-20 16:00:00-07:00,61.37,Partly Cloudy,6.77,10.0,61.37
2017-10-20 17:00:00-07:00,59.9,Partly Cloudy,6.73,10.0,59.9
2017-10-20 18:00:00-07:00,58.33,Partly Cloudy,6.35,10.0,58.33
2017-10-20 19:00:00-07:00,56.31,Partly Cloudy,6.77,10.0,56.31
2017-10-20 20:00:00-07:00,55.26,Clear,4.77,10.0,55.26
2017-10-20 21:00:00-07:00,54.77,Clear,5.16,9.83,54.77
2017-10-20 22:00:00-07:00,54.56,Clear,3.92,9.82,54.56
2017-10-20 23:00:00-07:00,54.22,Clear,3.61,10.0,54.22
2017-10-21 00:00:00-07:00,53.68,Clear,3.32,10.0,53.68
2017-10-21 01:00:00-07:00,52.97,Clear,2.52,10.0,52.97
2017-10-21 02:00:00-07:00,52.03,Clear,1.83,10.0,52.03
